id,name,stop_type,stop_code,location_id,latitude,longitude,zone_id,zone_code
1216,Rot. Da Exponor,BUS,ROEXP_1,d955b384-9ee7-4812-a879-0b4f27aed1bc,41.20175,-8.694222,10,MTS2
1217,Rot. Do Bessa,BUS,ROBES_1,dea56f49-c9e5-4c7d-ac4a-87ed89bef8e4,41.164576,-8.638862,12,PRT1
1218,Rot. Eng. Edgar Cardoso,BUS,REEC_1,e0f78895-349c-4127-be02-e0e58a8c2802,41.13185,-8.6248,23,VNG1
1219,Rot.agra,BUS,ROAGR_1,af7a6956-2b32-4b5c-97df-cca1a8d4913c,41.214051,-8.594755,8,MAI4
1220,Rot.lavrador,BUS,ROLAV_1,0b961660-5881-4afc-b67d-0945ad7fa55c,41.225467,-8.615534,5,MAI1
1221,Rua 1,BUS,RU1_1,5a7b8727-3693-438d-9592-39fd3e71599f,41.255861,-8.665472,19,VCD8
1222,Rua 10,BUS,10_1,b99d3fb5-5be4-4584-8868-568ec7606bf7,41.254139,-8.664694,19,VCD8
1223,Rua 15,BUS,15_1,a630216c-051a-4c82-96d7-54c0cdca5ce5,41.255132,-8.662877,19,VCD8
1224,Rua Da Estrada,BUS,ESTRA_1,4b29cfc0-b17c-4f84-8307-e8a8549e1419,41.232449,-8.66073,19,VCD8
1225,Rua Da Igreja,BUS,IGREJ_1,b9d358c0-fc58-4007-8dd0-fbe1ef609415,41.136045,-8.533121,3,GDM1
1226,Rua Da Lagoa,BUS,LAGOA_1,955b0848-02ad-4265-a4b3-e1a4382f1a58,41.191792,-8.662361,9,MTS1
1227,Rua Do Mosteiro,BUS,MOSTE_2,8573b632-b736-4785-aa4c-12c75a310dd3,41.205111,-8.620417,5,MAI1
1228,Rua Firmeza,BUS,FIRME_1,212df139-5633-42da-adfc-71ad2e8020eb,41.150699,-8.602135,12,PRT1
1229,Ruela,BUS,RUELA_1,d78655af-7926-4784-aff5-ef2ab348a81f,41.180076,-8.652196,13,PRT2
1230,S. Caetano,BUS,CAETA_1,864462e2-ccc5-4dfb-9507-ec16f5604062,41.169231,-8.559734,3,GDM1
1231,S. Crispim,BUS,CRISP_1,6236472a-cba1-42b3-af3a-99b249bb1cab,41.160636,-8.59274,12,PRT1
1232,S. Gemil,BUS,GEMIL_1,63d8146e-67e7-48a3-af6b-3af1a1e7eceb,41.196557,-8.576387,8,MAI4
1233,S. Gemil (caminho Ferro),BUS,GEMIL_2,4c4fb98d-422f-41c9-9490-d3720096912e,41.195757,-8.581251,8,MAI4
1234,S. Joao Brito,BUS,JOBRI_2,c766fd74-1ac1-4004-8f1f-d0db95b800a8,41.16681,-8.64978,13,PRT2
1235,S. JoÃ£o Brito,BUS,JOBRI_1,288d2a00-9598-4336-a4d7-79ad2a819e07,41.166573,-8.649752,13,PRT2
1236,S. JoÃ£o De Brito,BUS,JOBRI_3,25903ca9-31aa-4620-888d-89e0b21f45fc,41.16644,-8.650595,13,PRT2
1237,S. LÃ¡zaro,BUS,LAZAR_1,020157f8-7441-41ca-b417-0bc79f15986e,41.145653,-8.602031,12,PRT1
1238,S. Mamede,BUS,MAMED_1,3ac36f3f-71a5-4698-ad05-d731b0495aca,41.1932,-8.609603,5,MAI1
1239,S. Mamede (mercado),BUS,MAMED_3,4f4205e2-d5c7-4c3b-b391-0af480a85d62,41.190529,-8.611908,5,MAI1
1240,S. Pedro (Matosinhos),BUS,PEDRO_4,fdfb02a9-734c-4b17-a88e-2f854a593cde,41.185309,-8.69518,9,MTS1
1241,S. Pedro (Porto),BUS,PEDRO_5,2582fd34-5e1c-400d-b335-0e55b1298035,41.146939,-8.573315,14,PRT3
1242,S. Pedro Da Cova,BUS,PECOV_3,a31c874a-ca8b-4c53-b6c0-242c1225dd06,41.152131,-8.504227,4,GDM2
1243,S. Roque,BUS,ROQUE_1,e2f66a0c-a2de-4d18-a40b-ea099892fb74,41.166421,-8.568124,14,PRT3
1244,S. Roque (circunv.),BUS,ROQUE_2,bb066ad1-d6ea-4df4-8643-4db94192127e,41.167667,-8.569023,14,PRT3
1245,S. Roque G. Barros,BUS,ROBAR_1,73e3d371-3c72-4286-aa24-9e2ccf40e0ac,41.166942,-8.570549,14,PRT3
1246,S. SebastiÃ£o,BUS,SEBAS_1,09ce3b73-c346-4621-a984-b630bd364e57,41.172783,-8.547987,3,GDM1
1247,S. TomÃ©,BUS,TOME_1,16bf2a4e-23ad-4890-967e-7b5286b35515,41.18405,-8.609968,14,PRT3
1248,S.bento,BUS,BENTO_B_1,f0906fb5-d127-4f46-ae14-5c756eaa09b4,41.144713,-8.610836,12,PRT1
1249,S.gemil (caminho Ferro),BUS,GEMIL_3,b0caf600-e1f8-457f-b304-85d884555e6e,41.195917,-8.581917,8,MAI4
1250,S.joÃ£o Bosco,BUS,JOBOS_1,f841662f-2459-4202-aa3c-b9862173bdc7,41.166064,-8.647911,13,PRT2
1251,S.mamede (mercado),BUS,MAMED_2,3b6e7997-b5b2-4030-afa6-1553430b4616,41.191037,-8.611584,5,MAI1
1252,S.pedro C. /passal,BUS,PEPAS_1,88460cca-cf8b-4637-8c4f-cb0f6043821d,41.152174,-8.499897,4,GDM2
1253,S.ra Da Paz,BUS,RAPAZ_1,5c1feed5-0481-466e-9014-f28e703670ce,41.222281,-8.535075,8,MAI4
1254,S.ra Da SaÃºde,BUS,RASAU_1,17e03bd7-bc9b-4d1d-8b1d-f3ad81a2754f,41.215968,-8.614249,5,MAI1
1255,S.ra Do Porto,BUS,RAPOR_1,f5068e1a-186f-4b7c-90c4-33a2918e9147,41.177657,-8.628753,13,PRT2
1256,S.ra Penha,BUS,RAPEN_1,4dbad8fa-e6e1-4adf-953d-1c04760fa6ae,41.180957,-8.649583,13,PRT2
1257,S.roque G. Barros,BUS,ROBAR_2,d4c67722-7bae-4f9d-8923-eab95e1f15f1,41.166083,-8.570333,14,PRT3
1258,S.ta Catarina (Porto),BUS,TACAT_1,393d97e7-2b6b-4465-b72d-20410e47983f,41.148215,-8.60598,12,PRT1
1259,S.ta Catarina (Porto),BUS,TACAT_2,dfdd62fb-6526-4b03-ac40-82c257736292,41.150595,-8.651046,13,PRT2
1260,S.ta Cruz,BUS,TACRU_1,962e3586-0883-42dd-a6d1-4e5fff5162b3,41.160987,-8.531387,3,GDM1
1261,S.ta EulÃ¡lia,BUS,TAEUL_1,dee16a60-3400-4c50-a89b-c932dff5d980,41.160024,-8.529301,3,GDM1
1262,S.ta Justa,BUS,TAJUS_1,dbcc9ead-b880-43c4-9cca-610e81342d7a,41.174847,-8.586372,14,PRT3
1263,S.ta Luzia,BUS,TALUZ_1,4a70b2d5-130d-4fb4-b198-821ae247813e,41.177376,-8.624953,13,PRT2
1264,S.ta Ovaia,BUS,TAOVA_1,a1c3c1a0-9d95-4528-91ef-47955c2dfb0a,41.161671,-8.534125,3,GDM1
1265,S.to Isidro,BUS,TOISI_1,13456c06-557e-4457-9777-c79ad9897b6f,41.157885,-8.601747,12,PRT1
1266,Sacadura Cabral,BUS,SACAB_1,a5795f13-339f-4bee-9592-9d32369fbf23,41.185329,-8.593349,8,MAI4
1267,Saibreiras,BUS,SAIBR_1,89683b3f-9b00-465a-968d-63a421b9bb45,41.211042,-8.560683,8,MAI4
1268,Salgado Zenha,BUS,SAZEN_2,f60bb61f-424e-4e90-8932-8e80f8eac528,41.199611,-8.65875,9,MTS1
1269,Salgueiro Maia,BUS,SAMAI_1,7c618275-4fdc-42c7-908b-2793d7c0387c,41.148528,-8.631494,12,PRT1
1270,Salgueiros,BUS,SALGU_2,4c1ea8e4-92ab-45ff-9d6c-91e575a7a32e,41.169696,-8.597838,12,PRT1
1271,Sampaio,BUS,SAMPA_1,681ce03c-f19c-4f2d-8371-62b629b21ed1,41.229764,-8.559514,8,MAI4
1272,Santa Catarina,BUS,SACAT_1,911284e0-65b1-4c4b-893b-e04cbba64f02,41.14815,-8.60574,12,PRT1
1273,Santana,BUS,SANTA_1,300f4222-8e0b-44bd-bc83-bfd01efb1d18,41.21247,-8.613344,5,MAI1
1274,SantegÃ£os,BUS,SANTE_1,9b4bb5ce-e100-4a40-ae25-56d9a3de4118,41.19139,-8.570797,8,MAI4
1275,Santos Dias,BUS,SADIA_1,b71ef620-f309-485a-b45b-6f82091b1781,41.198251,-8.607524,5,MAI1
1276,Santos Leite,BUS,SALEI_1,c25928db-af7f-4989-9eab-366e487fd471,41.227443,-8.618772,5,MAI1
1277,Santos Pousada,BUS,SAPOU_1,57ddcc17-32f4-4e1b-989d-edfc02961c64,41.15325,-8.600278,12,PRT1
1278,Sapador. Bombeiros,BUS,SABOM_1,0f21530c-4526-499e-89cd-d18456334280,41.163368,-8.615675,12,PRT1
1279,Sarilhos,BUS,SARIL_1,6cf8a960-3dd3-4738-8315-0bc80fa21cfa,41.196597,-8.669453,9,MTS1
1280,Sea Life Castelo Do Queijo,BUS,SLCQ_1,769557d5-7059-4b3b-9675-f88af63a26ae,41.168236,-8.687849,13,PRT2
1281,Seara,BUS,SEARA_1,895edccc-29ba-47c6-bb0d-aaab7694c48f,41.18675,-8.676834,9,MTS1
1282,Seixo,BUS,SEIXO_3,7b5dc047-09c5-4743-b35d-9f031f90854d,41.184667,-8.526319,3,GDM1
1283,SeminÃ¡rio,BUS,SEMIN_1,38c95962-93b3-40c5-a1b0-59efd3c76acb,41.094147,-8.622912,26,VNG4
1284,Sendal,BUS,SENDA_1,0bde01e8-1c03-4e1a-a1ba-98a6e8cd0442,41.233316,-8.65271,5,MAI1
1285,Sendim (cemitÃ©rio),BUS,SENDI_1,aeed8c63-afb7-4149-9ea6-5fb4a690ce29,41.189976,-8.675639,9,MTS1
1286,Senhor Matosinhos,BUS,SEMAT_2,76096f7a-b3b8-4983-bb3d-0a35ce51a10e,41.1884,-8.685168,9,MTS1
1287,Senhora Da Hora (metro),BUS,SEHOR_2,75c8367e-8ab3-4f01-82a2-8a2a0b1c44a3,41.187694,-8.653611,13,PRT2
1288,Senhora Da Luz,BUS,SELUZ_1,c4c40834-7258-4458-ab61-a9b55cdc9ebe,41.150033,-8.675876,13,PRT2
1289,Serpa Pinto (Gaia),BUS,SEPIN_2,1f6d1e67-e51f-4785-b918-e92e8af0b93b,41.136431,-8.618264,23,VNG1
1290,Serpa Pinto (Porto),BUS,SEPIN_1,8d40c467-580a-4701-8bb5-a4147c9093a8,41.163717,-8.621399,12,PRT1
1291,Serralves,BUS,SERRA_1,4d7cb89f-09a0-455b-8d23-11f32733db1c,41.162641,-8.657379,13,PRT2
1292,Serralves (museu),BUS,SERRA_2,16818178-2c29-4563-aaea-b24e568b6a50,41.159497,-8.660099,13,PRT2
1293,Sete Bicas (Porto),BUS,SEBIC_2,524d6ce5-ee46-4ecb-b561-1c76d50bb221,41.18275,-8.653139,13,PRT2
1294,Sete Bicas (Porto),BUS,SEBIC_3,63d73760-c680-444f-8695-059c2fdaed68,41.182694,-8.648592,13,PRT2
1295,SidÃ³nio Pais,BUS,SIPAI_1,2faa5c6e-a8ab-4c39-8b37-0a2240fd5d48,41.164508,-8.637048,12,PRT1
1296,Silva Porto,BUS,SIPOR_1,18ddfba6-7e84-4bc5-a009-13280a9f8745,41.16757,-8.617202,12,PRT1
1297,Silva Tapada,BUS,SITAP_1,b4bd8968-75e1-40ae-a590-0c639a1d59eb,41.167062,-8.593448,12,PRT1
1298,SimÃµes Lopes,BUS,SILOP_1,4e360cd1-0b0d-48f5-9d24-131904358a48,41.227738,-8.55343,8,MAI4
1299,Sistelo,BUS,SISTE_1,23a19c01-ce86-40ab-94b0-28655c492b9c,41.181453,-8.562964,8,MAI4
1300,Soares Correia,BUS,SOCOR_1,6dc8a8df-a708-428e-b009-17f222862478,41.166783,-8.629987,12,PRT1
1301,Soares Dos Reis,BUS,SOREI_1,0b10a227-7e86-449d-83a1-32a563c06667,41.122755,-8.612139,23,VNG1
1302,Sobreiro,BUS,SOBRE_1,48ceb9be-4e99-4dfd-972b-d5ccf035e70e,41.233936,-8.620392,5,MAI1
1303,Sol Poente,BUS,SOPOE_1,dee0a409-eddc-4222-9955-aba762be8cdd,41.198958,-8.702362,10,MTS2
1304,Sonhos,BUS,SONHO_1,2fdb8fb8-4db8-42bd-a4d0-9bc7c5c077bd,41.216593,-8.541654,8,MAI4
1305,Sousa Aroso,BUS,SOARO_1,47841ac0-d3df-419d-ba8b-ecf333c72517,41.176564,-8.689574,9,MTS1
1306,Sousa Nogueira,BUS,SONOG_1,3f6545ea-58b5-40f7-b332-d9aa3f67abac,41.101622,-8.63891,26,VNG4
1307,Soutelo Baixo,BUS,SOBAI_1,0faaaf73-60d3-4608-8019-8aead1ed6fcc,41.168801,-8.554881,3,GDM1
1308,Soutinho,BUS,SOUTI_1,0f2d04e3-8ad7-4145-ab44-159d3d222e6d,41.221891,-8.543517,8,MAI4
1309,Souto,BUS,SOUTO_1,6e43a403-6f3c-4e5b-bf77-abfc53933160,41.23706,-8.606151,5,MAI1
1310,Souto Contumil,BUS,SOCON_1,2387875d-39cb-48de-9f15-72a3ada353ac,41.167279,-8.578577,14,PRT3
1311,Sport Clube Canidelo,BUS,SPCCA_1,81ec6de7-4121-4b14-b4b5-c05d00edfab5,41.130404,-8.646014,27,VNG5
1312,Sr. Do CalvÃ¡rio,BUS,CALVA_2,f4165159-3bd3-4fd1-9ac6-e5f1b322f5df,41.17165,-8.55885,3,GDM1
1313,Sr. Matosinhos,BUS,MATOS_4,95325c7d-f492-4573-a204-458624a81f7a,41.187778,-8.686167,9,MTS1
1314,Sr.do CalvÃ¡rio,BUS,CALVA_3,aa04784a-99b4-4d0f-971e-07df3828f47c,41.171611,-8.558889,3,GDM1
1315,Sra. Da Guadalupe,BUS,GUADA_1,26d4bc6b-b531-4c08-ad11-aac4b5114cea,41.203039,-8.587299,8,MAI4
1316,Sra. Da Hora,BUS,HORA_1,20a56052-2015-44ff-9f74-3b957869deae,41.145325,-8.576677,14,PRT3
1317,Sra. Da Penha,BUS,PENHA_2,8e94696f-4cc2-4ba2-9efb-16605ee5fd91,41.184704,-8.647344,13,PRT2
1318,Sra. Hora,BUS,HORA_5,94008088-a489-49f8-b06b-f43f538023cc,41.186556,-8.655056,13,PRT2
1319,Sra. Hora (hiper),BUS,HORA_4,405c2b5f-2886-4631-aba3-dcc621dd3a33,41.181296,-8.658994,9,MTS1
1320,Sra. Hora (metro),BUS,HORA_2,bbc5b0b9-3b0e-487d-a735-e6b0fb8c950a,41.187194,-8.654139,13,PRT2
1321,Sra.campanhÃ£,BUS,CAMPA_B_2,76a53e17-f1ac-4923-b91f-bc2d3c6f070c,41.166477,-8.574768,14,PRT3
1322,Sra.hora (metro),BUS,HORA_3,530d2c2b-2879-46d0-865e-3b7257967158,41.186472,-8.654972,13,PRT2
1323,Sra.penha,BUS,PENHA_1,80354c3d-dca0-4298-8800-e60534c5ec58,41.18043,-8.64988,13,PRT2
1324,Sta. Apolonia,BUS,APOLO_1,defafde0-0f08-44df-83c9-0999caaf0ae4,41.189499,-8.641106,5,MAI1
1325,Sta. Justa,BUS,JUSTA_1,fc6367e6-0a41-4da3-92c2-497552ebd2f0,41.173823,-8.58482,14,PRT3
1326,Sta. Luzia,BUS,LUZIA_3,fb932d90-22cf-4a02-b749-0fe0000425aa,41.177425,-8.6241,13,PRT2
1327,Sta. Luzia (norte),BUS,LUZIA_2,a464c634-11f5-446a-9f36-8f9e85aae083,41.179588,-8.624333,13,PRT2
1328,Sta.luzia,BUS,LUZIA_1,ec47a040-1d9f-4ac8-8ec2-cce7a09bd895,41.233706,-8.642857,5,MAI1
1329,Sto.  AntÃ³nio,BUS,STANT_3,5ba48965-001a-44bc-b707-92ca92fbffb9,41.104599,-8.640177,26,VNG4
1330,Sto. AntÃ³nio (Gaia),BUS,STANT_1,46e446e2-72fa-42ce-a980-b8363099dea2,41.104438,-8.640214,26,VNG4
1331,Sto. AntÃ³nio (Gaia),BUS,STANT_2,0d26b599-3a5c-4ec1-85bc-672ade125b12,41.103718,-8.643619,26,VNG4
1332,Sto. Isidro,BUS,STISI_1,a01e9dab-13cc-4c38-b475-8905c396aba0,41.158355,-8.601427,12,PRT1
1333,Sto. OvÃ­dio,BUS,STOVI_1,eb2baa71-051b-4f2d-8283-d5e64bc92373,41.115983,-8.606831,23,VNG1
1334,Sto.condestÃ¡vel,BUS,STCON_1,cdceb5cd-9529-48f7-88ee-576673d92c31,41.231242,-8.608256,5,MAI1
1335,SÃ¡,BUS,SA_1,09f29714-df47-43c2-a80b-3220f724a437,41.211095,-8.5471,8,MAI4
1336,SÃ¡ De Miranda,BUS,SAMIR_1,1ee4ed02-a847-4eb0-9fe8-b139759bb3d2,41.173798,-8.547382,3,GDM1
1337,SÃ¡ E Melo (Maia),BUS,SAMEL_1,5603c35b-ccbc-4d85-ad5c-cb03a2668f59,41.19598,-8.611147,5,MAI1
1338,SÃ¡ E Melo (Maia),BUS,SAMEL_2,7111483c-4788-4820-b673-c6a4a5f11efe,41.221142,-8.607958,5,MAI1
1339,Tamanqueiros,BUS,TAMAN_1,1f10724e-20b2-4e38-8d59-ca89414ce1e7,41.24091,-8.606319,7,MAI3
1340,Tapada Azevedo,BUS,TAAZE_1,605cad1b-f149-4adf-815c-1d23648a35b4,41.201958,-8.526889,20,VLG1
1341,TaralhÃ£o,BUS,TARAL_1,92d5d136-6d13-4ed9-857c-93bcb22aca69,41.151958,-8.530672,3,GDM1
1342,Tartumil,BUS,TARTU_1,14d25c37-fee2-41a0-88d3-2a8dea4d53d1,41.091843,-8.643059,26,VNG4
1343,Teatro Vilarinha,BUS,TEVIL_1,9df2cfed-f925-4c47-b71b-8c1e45766109,41.17344,-8.6735,13,PRT2
1344,Teibas,BUS,TEIBA_1,f481c8e2-a22d-4f78-84f7-9ddf08f98470,41.19227,-8.593287,8,MAI4
1345,Teixeira Pascoais,BUS,TEPAS_1,6362c370-18f2-4f04-af61-166e22339ce6,41.161232,-8.598721,12,PRT1
1346,Telheira (Gaia),BUS,TELHE_1,c4eede67-3d08-4d8a-a1bb-f6fda1a6c1d9,41.117625,-8.619111,23,VNG1
1347,Telheira (Porto),BUS,TELHE_3,165b6b3f-8468-4353-8886-ce75ad5870d8,41.177729,-8.614066,14,PRT3
1348,Telheira (Vila do Conde),BUS,TELHE_2,768a1a71-a2c3-4443-95c8-2568a488a638,41.230426,-8.675384,19,VCD8
1349,Telheira Do Meio,BUS,TEMEI_1,b9f57d81-6f73-4b99-8592-570483776f53,41.113459,-8.614991,23,VNG1
1350,Telheiro,BUS,TELHE_4,d6626f53-4e6d-4ec4-8fbe-1d1525bb0b75,41.185558,-8.613088,5,MAI1
1351,Terminal Intermodal CampanhÃ£,BUS,TEICA_1,f19cd570-e52a-4f65-acc6-bd45028f2283,41.151456,-8.582816,12,PRT1
1352,Terramonte,BUS,TERRA_1,5e9eb7d0-ba97-463e-83f4-88ebf821a20d,41.204251,-8.59659,8,MAI4
1353,Timor,BUS,TIMOR_1,0e932bf7-8a3c-4c8a-a9c0-cf2e94ee6c5d,41.165385,-8.687145,13,PRT2
1354,Torres,BUS,TORRE_1,bee85eff-eec5-40d1-8ecf-71d4d872c004,41.150639,-8.664418,13,PRT2
1355,Torrinha,BUS,TORRI_1,9ee69213-a327-457f-b109-d4da80b58bf8,41.153222,-8.620998,12,PRT1
1356,Tourais,BUS,TOURA_1,19330b55-1aee-422c-ad7e-cbfd13182974,41.198331,-8.667347,9,MTS1
1357,Travagem,BUS,TRAVA_1,fc74e5ca-20df-4f94-b217-fd3914a7300a,41.226643,-8.553548,8,MAI4
1358,Triana,BUS,TRIAN_1,82895e93-9a83-4194-99a0-e8bdf70f349f,41.188346,-8.58061,8,MAI4
1359,Tribunal De Gaia,BUS,TRGAI_1,d5e17333-dcf1-4670-bc36-b840a5132637,41.128912,-8.61095,23,VNG1
1360,Trindade,BUS,TRIND_2,8d4dfc48-7cbe-4fb4-91da-9aca74cf0baf,41.151509,-8.609976,12,PRT1
1361,Tv. Aldeia Nova,BUS,TVANO_1,9f8f988b-a3ca-435a-801d-7b8634a06115,41.103304,-8.649413,26,VNG4
1362,Tv. Arroteia,BUS,TVARR_1,036ee0f4-a676-427f-8083-5d101f09eee7,41.185084,-8.597397,5,MAI1
1363,Tv. Da Costa,BUS,TVCOS_1,9b1e5d6c-9e25-4eb5-b86b-f30f2bcac0a8,41.238652,-8.525704,21,VLG2
1364,Tv. Da Ponte,BUS,TVPON_1,fe769431-e48a-47cb-b3b8-89d5cb2afa48,41.167324,-8.564602,14,PRT3
1365,Tv. De ArdegÃ£es,BUS,TVARD_1,53c21a2b-5b7e-4744-86df-4b7e99d6da13,41.228972,-8.569833,8,MAI4
1366,Tv. Entre Campos,BUS,TVECA_1,41300129-b3f6-4c0f-b953-c84798167ae8,41.148889,-8.643222,13,PRT2
1367,Tv. Feira,BUS,TVFEI_1,d80c109a-8691-4f2a-967a-aa25eb25b79e,41.210278,-8.61334,5,MAI1
1368,Tv. Fonte Lodosa,BUS,TVFLO_1,514e9846-a650-463a-b11a-ba7e138e0dc9,41.131692,-8.633047,23,VNG1
1369,Tv. Henrique Bravo,BUS,TVHBR_1,0596f56f-c3ad-42d9-be84-ffdf4a880e18,41.195694,-8.601283,5,MAI1
1370,Tv. Loureiro,BUS,TVLOU_1,99c085d3-aaf8-4412-a8c4-54f3c6514b1b,41.104968,-8.649902,26,VNG4
1371,Tv. Melo Pereira,BUS,TVMPE_2,f44d6bd5-0a43-408a-9f3b-129c04bc602c,41.205547,-8.622704,5,MAI1
1372,Tv. Nova Da Giesta,BUS,TVNGI_1,bd9c5115-e4df-47f6-970b-4d2e2d9a37bf,41.189414,-8.58253,8,MAI4
1373,Tv. Passos Manuel,BUS,TVPMA_1,200f313d-0ba9-4f40-8bfb-d2b77560545c,41.196082,-8.662854,9,MTS1
1374,Tv. Penedo,BUS,TVPEN_1,91d76ab3-c884-4e92-8a4b-490dee1ea1a7,41.095236,-8.624363,26,VNG4
1375,Tv. Presa,BUS,TVPRE_1,9c1dad51-d0fb-4ab2-9723-3d7e9cc79c68,41.168049,-8.579679,14,PRT3
1376,Tv. SimÃµes Lopes,BUS,TVSLO_1,46d3d76f-09a4-4659-bd9d-25bffa292926,41.22875,-8.555528,8,MAI4
1377,Tv. Touce,BUS,TVTOU_1,b7cf9bc2-3064-43f7-b9de-5531fdd123ef,41.107795,-8.624208,23,VNG1
1378,Tv.ardegÃ£es,BUS,TVARD_2,573724c7-648b-49b1-9f63-d775a0eda467,41.229083,-8.569861,8,MAI4
1379,Tv.augusto SimÃµes,BUS,TVASI_1,72c32a65-92c5-4434-a00f-b868999d00a2,41.226859,-8.616622,5,MAI1
1380,Tv.brÃ¡s Oleiro,BUS,TVBOL_1,d3bea48f-c337-40ae-a8e4-45b164cdf739,41.194598,-8.576194,8,MAI4
1381,Tv.conselheiro Veloso Da Cruz,BUS,TCVC_1,12d5727e-246a-401d-a30d-fa216d23529d,41.125472,-8.614917,23,VNG1
1382,Tv.cruzes,BUS,TVCRU_1,4ac9573d-2a4e-428f-b130-729b0a8eb127,41.160862,-8.549561,3,GDM1
1383,Tv.escolas,BUS,TVESC_1,ad914539-4bc3-4223-86eb-171a27d56f6a,41.216648,-8.589565,8,MAI4
1384,Tv.forno,BUS,TVFOR_1,fb801b2a-c746-4356-8e31-6e6e8e6a812f,41.194374,-8.574133,8,MAI4
1385,Tv.meiral,BUS,TVMEI_1,5bf373c9-3302-4a23-bd43-ad5652f67e60,41.167137,-8.562754,3,GDM1
1386,Tv.melo Pereira,BUS,TVMPE_1,f14cf30c-87bd-4360-a2de-5d85b18f02da,41.205732,-8.622937,5,MAI1
1387,Tv.nova Da Giesta,BUS,TVNGI_2,82f82719-373c-426f-8947-089b5c3aa9de,41.18941,-8.5826,8,MAI4
1388,Tv.simÃµes Lopes,BUS,TVSLO_2,c0ef3d0f-8226-4721-a89c-5ca6159e6f12,41.228861,-8.555583,8,MAI4
1389,Tv.trÃ¡s,BUS,TVTRA_1,18b5ec73-98cf-457f-9359-f82f348390a3,41.220033,-8.678947,10,MTS2
1390,TÃºnel Da Costa,BUS,TUCOS_1,f14ff77c-4538-4e38-9d98-176e18febc2f,41.215207,-8.542395,8,MAI4
1391,Univ. CatÃ³lica,BUS,UNCAT_1,b4ede259-5721-4fcf-a602-e4c2ebddbbe7,41.15354,-8.671003,13,PRT2
1392,Univ. F. Pessoa,BUS,UNPES_1,1b3883d9-5d4e-4eed-9b59-d2f86cb46c64,41.1727,-8.609482,14,PRT3
1393,Urb. Prelada,BUS,URPRE_1,eed507e9-8588-4f18-831c-289f245ca238,41.170875,-8.637417,13,PRT2
1394,Urb. Prelada Ii,BUS,URPII_1,866fe77d-c00b-4f66-bc33-9d189da3cdb4,41.172487,-8.63572,13,PRT2
1395,Urb.prelada Ii,BUS,URPII_2,d4cc1d10-203d-4db2-8b08-d426c4cf8a79,41.172,-8.635194,13,PRT2
1396,Valadares,BUS,VALAD_2,2e5d1d9f-6453-4bde-9db8-79753461cf60,41.098243,-8.629078,26,VNG4
1397,Valadares (escolas),BUS,VALAD_3,7fd29c11-d36d-44c9-b0c7-c23e0ab18316,41.095917,-8.620444,26,VNG4
1398,Valadares (est),BUS,VALAD_1,7f070a30-5f52-40a2-843c-e99c80d5e17d,41.098502,-8.631806,26,VNG4
1399,Vale De Achas,BUS,VAACH_1,45c4759b-145f-42da-9f60-003fef8e963b,41.191987,-8.504965,20,VLG1
1400,Vale Ferreiros,BUS,VAFER_1,a010de0e-0222-4ab7-9363-b2685c386b5d,41.181125,-8.535056,3,GDM1
1401,Vale Formoso,BUS,VAFOR_1,b9c6ac7e-576d-47ee-a75b-60a3ef61606b,41.166188,-8.611762,12,PRT1
1402,Valongo (centro),BUS,VALON_1,4b0907f2-8ea7-490e-a8d9-0dc1aa617d26,41.189569,-8.49725,20,VLG1
1403,Valongo (estaÃ§Ã£o),BUS,VALON_2,3d4c5b35-c1e1-4cd3-859e-fa5637ee9da5,41.187325,-8.487862,20,VLG1
1404,Valongo-continente,BUS,VACON_1,a286f7dd-9ccc-497c-8107-c8327ba2a21b,41.197139,-8.489806,20,VLG1
1405,Varandas,BUS,VARAN_1,4b9ca0b7-1470-4223-9f11-b03d8ffdef4e,41.142222,-8.587484,12,PRT1
1406,Varziela,BUS,VARZI_2,64d28929-b3c3-4900-a116-94b6dd80410d,41.18096,-8.576688,14,PRT3
1407,Vasco Da Gama (Maia),BUS,VAGAM_2,fb017f1c-0b0b-4cab-90fe-65934861b6ad,41.216234,-8.551277,8,MAI4
1408,Vasco Da Gama (Valongo),BUS,VAGAM_3,27cc2e7f-7aae-4523-b06a-f3cd2036038e,41.245146,-8.515289,21,VLG2
1409,Vasco Gama (Gaia),BUS,VAGAM_4,5ce10d5d-b18a-40fc-a3f1-b950fcab2edc,41.086222,-8.652616,26,VNG4
1410,Vasco Gama (Maia),BUS,VAGAM_5,78759e55-62e3-4300-b437-9eb5e4fb2aad,41.228671,-8.618377,5,MAI1
1411,Venda Nova (Gondomar),BUS,VENOV_2,7c200689-47b6-4571-8d27-0d717711c3a1,41.174249,-8.545874,3,GDM1
1412,Venda Nova (Gondomar),BUS,VENOV_3,66829d9d-b4c1-448d-831f-7940f5d7ed0b,41.173378,-8.542205,3,GDM1
1413,Venezuela,BUS,VENEZ_1,957be6d5-26b6-4230-a619-70fe073f04aa,41.157366,-8.643085,12,PRT1
1414,Vermoim,BUS,VERMO_1,1c835acd-c585-4c43-bd87-5e6b7e651d28,41.242559,-8.606717,7,MAI3
1415,Vertido,BUS,VERTI_1,14cb419b-af4c-4c30-bb90-e15fd482110c,41.184145,-8.459862,22,VLG3
1416,Vessada,BUS,VESSA_1,24a971b2-0790-40be-b1b2-514bddadfed2,41.215812,-8.593221,8,MAI4
