id,arrival_time,departure_time,sequence,stop_id,route_id
SER_6af1_3606_10,18:10:28,18:10:28,10,3606,SER_6af1
SER_6af1_894_11,18:12:02,18:12:02,11,894,SER_6af1
SER_6af1_3688_12,18:13:10,18:13:10,12,3688,SER_6af1
SER_6af1_3778_13,18:15:01,18:15:01,13,3778,SER_6af1
SER_6af1_4002_14,18:16:28,18:16:28,14,4002,SER_6af1
SER_6af1_4437_15,18:17:20,18:17:20,15,4437,SER_6af1
SER_6af1_521_16,18:19:16,18:19:16,16,521,SER_6af1
SER_6af1_3607_17,18:20:45,18:20:45,17,3607,SER_6af1
SER_6af1_1554_18,18:22:13,18:22:13,18,1554,SER_6af1
SER_6af1_3856_19,18:24:32,18:24:32,19,3856,SER_6af1
SER_6af1_192_20,18:26:02,18:26:02,20,192,SER_6af1
SER_6af1_3113_21,18:26:53,18:26:53,21,3113,SER_6af1
SER_6af1_2061_22,18:27:55,18:27:55,22,2061,SER_6af1
SER_6af1_932_23,18:29:03,18:29:03,23,932,SER_6af1
SER_6af1_2441_24,18:30:30,18:30:30,24,2441,SER_6af1
SER_6af1_1271_25,18:31:19,18:31:19,25,1271,SER_6af1
SER_6af1_4511_26,18:34:39,18:34:39,26,4511,SER_6af1
SER_6af1_528_27,18:37:36,18:37:36,27,528,SER_6af1
SER_6af1_4551_28,18:42:11,18:42:11,28,4551,SER_6af1
SER_6af1_888_29,18:44:34,18:44:34,29,888,SER_6af1
SER_6af1_4794_30,18:46:30,18:46:30,30,4794,SER_6af1
SER_6af1_1233_31,18:48:27,18:48:27,31,1233,SER_6af1
SER_6af1_4391_32,18:49:56,18:49:56,32,4391,SER_6af1
SER_6af1_2219_33,18:52:50,18:52:50,33,2219,SER_6af1
SER_6af1_805_34,18:56:54,18:56:54,34,805,SER_6af1
SER_6aff_1732_0,07:46:22,07:46:22,0,1732,SER_6aff
SER_6aff_4376_1,07:47:47,07:47:47,1,4376,SER_6aff
SER_6aff_3429_2,07:48:54,07:48:54,2,3429,SER_6aff
SER_6aff_1496_3,07:49:38,07:49:38,3,1496,SER_6aff
SER_6aff_3602_4,07:51:13,07:51:13,4,3602,SER_6aff
SER_6aff_2366_5,07:53:06,07:53:06,5,2366,SER_6aff
SER_6aff_1666_6,07:54:13,07:54:13,6,1666,SER_6aff
SER_6aff_258_7,07:54:59,07:54:59,7,258,SER_6aff
SER_6aff_1468_8,07:57:45,07:57:45,8,1468,SER_6aff
SER_6aff_3239_9,08:02:50,08:02:50,9,3239,SER_6aff
SER_6aff_2118_10,08:03:35,08:03:35,10,2118,SER_6aff
SER_6aff_993_11,08:06:16,08:06:16,11,993,SER_6aff
SER_6aff_2793_12,08:08:14,08:08:14,12,2793,SER_6aff
SER_6aff_1478_13,08:10:30,08:10:30,13,1478,SER_6aff
SER_6aff_3205_14,08:12:29,08:12:29,14,3205,SER_6aff
SER_6aff_304_15,08:13:42,08:13:42,15,304,SER_6aff
SER_6aff_1446_16,08:16:04,08:16:04,16,1446,SER_6aff
SER_6aff_2828_17,08:17:31,08:17:31,17,2828,SER_6aff
SER_6aff_402_18,08:19:32,08:19:32,18,402,SER_6aff
SER_6aff_759_19,08:23:14,08:23:14,19,759,SER_6aff
SER_6aff_2360_20,08:27:28,08:27:28,20,2360,SER_6aff
SER_6aff_3104_21,08:30:02,08:30:02,21,3104,SER_6aff
SER_6aff_1089_22,08:31:07,08:31:07,22,1089,SER_6aff
SER_6aff_1979_23,08:34:32,08:34:32,23,1979,SER_6aff
SER_6aff_3891_24,08:36:41,08:36:41,24,3891,SER_6aff
SER_6aff_1777_25,08:38:01,08:38:01,25,1777,SER_6aff
SER_6aff_1260_26,08:38:07,08:38:07,26,1260,SER_6aff
SER_6aff_1622_27,08:38:33,08:38:33,27,1622,SER_6aff
SER_6aff_2307_28,08:41:50,08:41:50,28,2307,SER_6aff
SER_6aff_2634_29,08:42:40,08:42:40,29,2634,SER_6aff
SER_6aff_3210_30,08:44:15,08:44:15,30,3210,SER_6aff
SER_6aff_4138_31,08:46:12,08:46:12,31,4138,SER_6aff
SER_6aff_2521_32,08:48:04,08:48:04,32,2521,SER_6aff
SER_6aff_2978_33,08:51:12,08:51:12,33,2978,SER_6aff
SER_6aff_2128_34,08:51:30,08:51:30,34,2128,SER_6aff
SER_6aff_2440_35,08:54:45,08:54:45,35,2440,SER_6aff
SER_6aff_3693_36,08:55:41,08:55:41,36,3693,SER_6aff
SER_6aff_140_37,08:56:23,08:56:23,37,140,SER_6aff
SER_6aff_1002_38,08:59:01,08:59:01,38,1002,SER_6aff
SER_6aff_2042_39,08:59:58,08:59:58,39,2042,SER_6aff
SER_6aff_578_40,09:01:11,09:01:11,40,578,SER_6aff
SER_6aff_2983_41,09:01:48,09:01:48,41,2983,SER_6aff
SER_6aff_2448_42,09:04:32,09:04:32,42,2448,SER_6aff
SER_6aff_1608_43,09:06:18,09:06:18,43,1608,SER_6aff
SER_6aff_1008_44,09:08:47,09:08:47,44,1008,SER_6aff
SER_6aff_1277_45,09:11:27,09:11:27,45,1277,SER_6aff
SER_6b51_1715_0,07:03:17,07:03:17,0,1715,SER_6b51
SER_6b51_419_1,07:07:19,07:07:19,1,419,SER_6b51
SER_6b51_3986_2,07:15:37,07:15:37,2,3986,SER_6b51
SER_6b51_147_3,07:18:32,07:18:32,3,147,SER_6b51
SER_6b51_266_4,07:21:21,07:21:21,4,266,SER_6b51
SER_6b51_1309_5,07:23:02,07:23:02,5,1309,SER_6b51
SER_6b51_134_6,07:25:53,07:25:53,6,134,SER_6b51
SER_6b51_3291_7,07:28:38,07:28:38,7,3291,SER_6b51
SER_6b51_761_8,07:33:46,07:33:46,8,761,SER_6b51
SER_6b51_3691_9,07:35:33,07:35:33,9,3691,SER_6b51
SER_6b51_4178_10,07:40:01,07:40:01,10,4178,SER_6b51
SER_6b51_2254_11,07:44:28,07:44:28,11,2254,SER_6b51
SER_6b51_2988_12,07:45:32,07:45:32,12,2988,SER_6b51
SER_6b51_3057_13,07:47:02,07:47:02,13,3057,SER_6b51
SER_6b51_326_14,07:48:33,07:48:33,14,326,SER_6b51
SER_6b51_4555_15,07:51:28,07:51:28,15,4555,SER_6b51
SER_6b51_1711_16,07:52:43,07:52:43,16,1711,SER_6b51
SER_6b51_3362_17,07:54:50,07:54:50,17,3362,SER_6b51
SER_6b51_1052_18,07:55:34,07:55:34,18,1052,SER_6b51
SER_6b51_98_19,07:57:42,07:57:42,19,98,SER_6b51
SER_6b51_2958_20,08:00:52,08:00:52,20,2958,SER_6b51
SER_6b51_1689_21,08:03:45,08:03:45,21,1689,SER_6b51
SER_6b51_4107_22,08:04:35,08:04:35,22,4107,SER_6b51
SER_6b51_3321_23,08:05:27,08:05:27,23,3321,SER_6b51
SER_6b51_1113_24,08:06:14,08:06:14,24,1113,SER_6b51
SER_6b51_2972_25,08:08:19,08:08:19,25,2972,SER_6b51
SER_6b51_4184_26,08:10:02,08:10:02,26,4184,SER_6b51
SER_6b51_68_27,08:11:46,08:11:46,27,68,SER_6b51
SER_6b51_1146_28,08:12:54,08:12:54,28,1146,SER_6b51
SER_6b51_3636_29,08:14:31,08:14:31,29,3636,SER_6b51
SER_6b51_231_30,08:15:56,08:15:56,30,231,SER_6b51
SER_6b51_2992_31,08:16:59,08:16:59,31,2992,SER_6b51
SER_6b51_2696_32,08:17:49,08:17:49,32,2696,SER_6b51
SER_6b51_563_33,08:19:14,08:19:14,33,563,SER_6b51
SER_6b51_821_34,08:21:20,08:21:20,34,821,SER_6b51
SER_6b51_3435_35,08:23:28,08:23:28,35,3435,SER_6b51
SER_6b51_4127_36,08:24:35,08:24:35,36,4127,SER_6b51
SER_6b51_3641_37,08:26:55,08:26:55,37,3641,SER_6b51
SER_6b51_3581_38,08:28:57,08:28:57,38,3581,SER_6b51
SER_6b51_3130_39,08:31:32,08:31:32,39,3130,SER_6b51
SER_6b51_4364_40,08:32:38,08:32:38,40,4364,SER_6b51
SER_6b51_3600_41,08:33:17,08:33:17,41,3600,SER_6b51
SER_6b51_4592_42,08:35:38,08:35:38,42,4592,SER_6b51
SER_6b51_124_43,08:37:02,08:37:02,43,124,SER_6b51
SER_6b51_247_44,08:39:44,08:39:44,44,247,SER_6b51
SER_6b51_469_45,08:42:28,08:42:28,45,469,SER_6b51
SER_6b51_3771_46,08:43:10,08:43:10,46,3771,SER_6b51
SER_6b51_3760_47,08:44:21,08:44:21,47,3760,SER_6b51
SER_6b51_3758_48,08:45:08,08:45:08,48,3758,SER_6b51
SER_6b51_4586_49,08:47:09,08:47:09,49,4586,SER_6b51
SER_6b51_4797_50,08:48:49,08:48:49,50,4797,SER_6b51
SER_6b51_623_51,08:50:38,08:50:38,51,623,SER_6b51
SER_6b51_3237_52,08:51:29,08:51:29,52,3237,SER_6b51
SER_6b51_2705_53,08:53:22,08:53:22,53,2705,SER_6b51
SER_6b51_2348_54,08:53:23,08:53:23,54,2348,SER_6b51
SER_6b51_432_55,08:56:19,08:56:19,55,432,SER_6b51
SER_6b51_3767_56,08:58:15,08:58:15,56,3767,SER_6b51
SER_6b51_289_57,09:00:07,09:00:07,57,289,SER_6b51
SER_6b51_3391_58,09:02:09,09:02:09,58,3391,SER_6b51
SER_6b51_1260_59,09:03:12,09:03:12,59,1260,SER_6b51
SER_6b51_1143_60,09:04:02,09:04:02,60,1143,SER_6b51
SER_6b51_2333_61,09:05:58,09:05:58,61,2333,SER_6b51
SER_6b51_3891_62,09:08:30,09:08:30,62,3891,SER_6b51
SER_6b51_4942_63,09:12:37,09:12:37,63,4942,SER_6b51
SER_6c0a_3761_0,08:37:34,08:37:34,0,3761,SER_6c0a
SER_6c0a_4344_1,08:41:33,08:41:33,1,4344,SER_6c0a
SER_6c0a_1505_2,08:43:21,08:43:21,2,1505,SER_6c0a
SER_6c0a_1464_3,08:44:51,08:44:51,3,1464,SER_6c0a
SER_6c0a_3668_4,08:46:19,08:46:19,4,3668,SER_6c0a
SER_6c0a_685_5,08:47:03,08:47:03,5,685,SER_6c0a
SER_6c0a_1109_6,08:48:45,08:48:45,6,1109,SER_6c0a
SER_6c0a_1941_7,08:49:28,08:49:28,7,1941,SER_6c0a
SER_6c65_1009_0,06:50:53,06:50:53,0,1009,SER_6c65
SER_6c65_958_1,07:14:26,07:14:26,1,958,SER_6c65
SER_6c65_1798_2,07:19:05,07:19:05,2,1798,SER_6c65
SER_6c65_2536_3,07:20:40,07:20:40,3,2536,SER_6c65
SER_6c65_3043_4,07:21:44,07:21:44,4,3043,SER_6c65
SER_6c65_194_5,07:23:08,07:23:08,5,194,SER_6c65
SER_6c65_884_6,07:25:03,07:25:03,6,884,SER_6c65
SER_6c65_3663_7,07:26:05,07:26:05,7,3663,SER_6c65
SER_6c65_2388_8,07:27:56,07:27:56,8,2388,SER_6c65
SER_6c65_2931_9,07:29:06,07:29:06,9,2931,SER_6c65
SER_6c65_1978_10,07:33:31,07:33:31,10,1978,SER_6c65
SER_6c65_1595_11,07:36:41,07:36:41,11,1595,SER_6c65
SER_6c65_2099_12,07:40:46,07:40:46,12,2099,SER_6c65
SER_6c65_799_13,07:42:24,07:42:24,13,799,SER_6c65
SER_6c65_1673_14,07:43:59,07:43:59,14,1673,SER_6c65
SER_6c65_4508_15,07:45:50,07:45:50,15,4508,SER_6c65
SER_6c65_3278_16,07:46:32,07:46:32,16,3278,SER_6c65
SER_6c65_3109_17,07:49:26,07:49:26,17,3109,SER_6c65
SER_6c65_3616_18,07:50:39,07:50:39,18,3616,SER_6c65
SER_6c65_2424_19,07:52:15,07:52:15,19,2424,SER_6c65
SER_6c65_2814_20,07:54:21,07:54:21,20,2814,SER_6c65
SER_6c65_838_21,07:55:24,07:55:24,21,838,SER_6c65
SER_6c65_1875_22,07:56:45,07:56:45,22,1875,SER_6c65
SER_6c65_994_23,07:58:33,07:58:33,23,994,SER_6c65
SER_6c65_1707_24,07:59:21,07:59:21,24,1707,SER_6c65
SER_6c65_3368_25,08:01:33,08:01:33,25,3368,SER_6c65
SER_6c65_4157_26,08:02:40,08:02:40,26,4157,SER_6c65
SER_6c65_261_27,08:03:20,08:03:20,27,261,SER_6c65
SER_6c65_4040_28,08:04:14,08:04:14,28,4040,SER_6c65
SER_6c65_1178_29,08:05:35,08:05:35,29,1178,SER_6c65
SER_6c65_4190_30,08:09:19,08:09:19,30,4190,SER_6c65
SER_6c65_1906_31,08:11:55,08:11:55,31,1906,SER_6c65
SER_6c65_4094_32,08:14:12,08:14:12,32,4094,SER_6c65
SER_6c65_3800_33,08:15:13,08:15:13,33,3800,SER_6c65
SER_6c65_116_34,08:18:21,08:18:21,34,116,SER_6c65
SER_6c65_422_35,08:19:51,08:19:51,35,422,SER_6c65
SER_6c65_4271_36,08:21:55,08:21:55,36,4271,SER_6c65
SER_6c65_2505_37,08:22:53,08:22:53,37,2505,SER_6c65
SER_6c65_2472_38,08:25:21,08:25:21,38,2472,SER_6c65
SER_6c65_2002_39,08:27:55,08:27:55,39,2002,SER_6c65
SER_6c65_405_40,08:29:54,08:29:54,40,405,SER_6c65
SER_6c65_1249_41,08:31:32,08:31:32,41,1249,SER_6c65
SER_6c65_3480_42,14:39:33,14:39:33,42,3480,SER_6c65
SER_6d97_1084_0,15:24:40,15:24:40,0,1084,SER_6d97
SER_6d97_1927_1,17:35:56,17:35:56,1,1927,SER_6d97
SER_6d97_4013_2,17:38:41,17:38:41,2,4013,SER_6d97
SER_6d97_1494_3,17:39:56,17:39:56,3,1494,SER_6d97
SER_6d97_2559_4,17:41:33,17:41:33,4,2559,SER_6d97
SER_6d97_2202_5,17:43:08,17:43:08,5,2202,SER_6d97
SER_6d97_4174_6,17:44:23,17:44:23,6,4174,SER_6d97
SER_6d97_2692_7,17:46:00,17:46:00,7,2692,SER_6d97
SER_6d97_3293_8,17:46:52,17:46:52,8,3293,SER_6d97
SER_6d97_663_9,17:47:50,17:47:50,9,663,SER_6d97
SER_6d97_2090_10,17:50:21,17:50:21,10,2090,SER_6d97
SER_6d97_1591_11,17:51:51,17:51:51,11,1591,SER_6d97
SER_6d97_2934_12,17:54:38,17:54:38,12,2934,SER_6d97
SER_6d97_2186_13,17:56:18,17:56:18,13,2186,SER_6d97
SER_6d97_4118_14,17:57:09,17:57:09,14,4118,SER_6d97
SER_6d97_2599_15,17:58:33,17:58:33,15,2599,SER_6d97
SER_6d97_1851_16,17:59:29,17:59:29,16,1851,SER_6d97
SER_6d97_4698_17,18:01:00,18:01:00,17,4698,SER_6d97
SER_6d97_3739_18,18:02:17,18:02:17,18,3739,SER_6d97
SER_6d97_3402_19,18:04:15,18:04:15,19,3402,SER_6d97
SER_6d97_1740_20,18:06:17,18:06:17,20,1740,SER_6d97
SER_6d97_581_21,18:07:13,18:07:13,21,581,SER_6d97
SER_6d97_3905_22,18:08:19,18:08:19,22,3905,SER_6d97
SER_6d97_2746_23,18:11:01,18:11:01,23,2746,SER_6d97
SER_6d97_3014_24,18:13:21,18:13:21,24,3014,SER_6d97
SER_6d97_1041_25,18:14:27,18:14:27,25,1041,SER_6d97
SER_6d97_3392_26,18:15:34,18:15:34,26,3392,SER_6d97
SER_6d97_1705_27,18:18:27,18:18:27,27,1705,SER_6d97
SER_6d97_1060_28,18:19:55,18:19:55,28,1060,SER_6d97
SER_6d97_3991_29,18:21:11,18:21:11,29,3991,SER_6d97
SER_6d97_3725_30,18:26:09,18:26:09,30,3725,SER_6d97
SER_6db6_1944_1,16:43:19,16:43:19,1,1944,SER_6db6
SER_6db6_876_2,16:48:02,16:48:02,2,876,SER_6db6
SER_6db6_3325_3,16:50:25,16:50:25,3,3325,SER_6db6
SER_6db6_1898_4,16:51:49,16:51:49,4,1898,SER_6db6
SER_6db6_832_5,16:53:52,16:53:52,5,832,SER_6db6
SER_6db6_1787_6,16:56:08,16:56:08,6,1787,SER_6db6
SER_6db6_4001_7,16:57:19,16:57:19,7,4001,SER_6db6
SER_6db6_2126_8,16:58:23,16:58:23,8,2126,SER_6db6
SER_6db6_2077_9,16:59:56,16:59:56,9,2077,SER_6db6
SER_6db6_3578_10,17:00:52,17:00:52,10,3578,SER_6db6
SER_6db6_2005_11,17:02:16,17:02:16,11,2005,SER_6db6
SER_6db6_2841_12,17:04:44,17:04:44,12,2841,SER_6db6
SER_6db6_857_13,17:07:36,17:07:36,13,857,SER_6db6
SER_6e40_1277_0,07:17:31,07:17:31,0,1277,SER_6e40
SER_6e40_3502_1,07:20:12,07:20:12,1,3502,SER_6e40
SER_6e40_2282_2,07:22:08,07:22:08,2,2282,SER_6e40
SER_6e40_3079_3,07:26:04,07:26:04,3,3079,SER_6e40
SER_6e40_11_4,07:27:21,07:27:21,4,11,SER_6e40
SER_6e40_1323_5,07:28:32,07:28:32,5,1323,SER_6e40
SER_6e40_501_6,07:30:29,07:30:29,6,501,SER_6e40
SER_6e40_712_7,07:31:59,07:31:59,7,712,SER_6e40
SER_6e40_3736_8,07:34:06,07:34:06,8,3736,SER_6e40
SER_6e40_4305_9,07:36:10,07:36:10,9,4305,SER_6e40
SER_6e40_4480_10,07:36:50,07:36:50,10,4480,SER_6e40
SER_6e40_1813_11,07:38:10,07:38:10,11,1813,SER_6e40
SER_6e40_1696_12,07:39:11,07:39:11,12,1696,SER_6e40
SER_6e40_1104_13,07:40:06,07:40:06,13,1104,SER_6e40
SER_6e40_139_14,07:44:04,07:44:04,14,139,SER_6e40
SER_6e40_2293_15,07:44:45,07:44:45,15,2293,SER_6e40
SER_6e40_2675_16,07:45:45,07:45:45,16,2675,SER_6e40
SER_6e40_2200_17,07:46:31,07:46:31,17,2200,SER_6e40
SER_6e40_3084_18,07:48:28,07:48:28,18,3084,SER_6e40
SER_6e40_2890_19,07:53:09,07:53:09,19,2890,SER_6e40
SER_6e40_175_20,07:53:52,07:53:52,20,175,SER_6e40
SER_6e40_495_21,07:55:40,07:55:40,21,495,SER_6e40
SER_6e40_1250_22,07:56:40,07:56:40,22,1250,SER_6e40
SER_6e40_1920_23,07:58:44,07:58:44,23,1920,SER_6e40
SER_6e40_2087_24,07:59:37,07:59:37,24,2087,SER_6e40
SER_6e40_5035_25,08:00:54,08:00:54,25,5035,SER_6e40
SER_6e40_189_26,08:03:22,08:03:22,26,189,SER_6e40
SER_6e40_2452_27,08:06:49,08:06:49,27,2452,SER_6e40
SER_6e40_60_28,08:08:54,08:08:54,28,60,SER_6e40
SER_6e40_1333_29,08:11:01,08:11:01,29,1333,SER_6e40
SER_6e40_3577_30,08:12:15,08:12:15,30,3577,SER_6e40
SER_6e40_1306_31,08:12:59,08:12:59,31,1306,SER_6e40
SER_6e40_4336_32,08:13:21,08:13:21,32,4336,SER_6e40
SER_6e40_270_33,08:15:54,08:15:54,33,270,SER_6e40
SER_6e40_2392_34,08:16:56,08:16:56,34,2392,SER_6e40
SER_6e40_681_35,08:17:58,08:17:58,35,681,SER_6e40
SER_6e40_2337_36,08:18:02,08:18:02,36,2337,SER_6e40
SER_6e40_4485_37,08:20:18,08:20:18,37,4485,SER_6e40
SER_6e40_4152_38,08:21:30,08:21:30,38,4152,SER_6e40
SER_6e40_338_39,08:23:36,08:23:36,39,338,SER_6e40
SER_6e40_185_40,08:27:03,08:27:03,40,185,SER_6e40
SER_6e40_3470_41,08:29:16,08:29:16,41,3470,SER_6e40
SER_6e40_2275_42,08:32:00,08:32:00,42,2275,SER_6e40
SER_6e40_1917_43,08:34:42,08:34:42,43,1917,SER_6e40
SER_6e40_4057_44,08:36:23,08:36:23,44,4057,SER_6e40
SER_6e40_1280_45,08:37:27,08:37:27,45,1280,SER_6e40
SER_6e40_3865_46,08:39:59,08:39:59,46,3865,SER_6e40
SER_6e40_812_47,08:41:46,08:41:46,47,812,SER_6e40
SER_6e40_677_48,08:43:20,08:43:20,48,677,SER_6e40
SER_6e40_2664_49,08:43:20,08:43:20,49,2664,SER_6e40
SER_6e40_282_50,09:12:09,09:12:09,50,282,SER_6e40
SER_6e40_1750_51,17:05:18,17:05:18,51,1750,SER_6e40
SER_6e40_3253_52,17:23:24,17:23:24,52,3253,SER_6e40
SER_6e40_871_53,17:30:21,17:30:21,53,871,SER_6e40
SER_6e40_1339_54,17:50:34,17:50:34,54,1339,SER_6e40
SER_6e40_446_55,17:51:59,17:51:59,55,446,SER_6e40
SER_6e40_862_56,18:57:53,18:57:53,56,862,SER_6e40
SER_6f4b_1715_0,07:14:03,07:14:03,0,1715,SER_6f4b
SER_6f4b_419_1,07:16:31,07:16:31,1,419,SER_6f4b
SER_6f4b_3986_2,07:23:35,07:23:35,2,3986,SER_6f4b
SER_6f4b_147_3,07:25:54,07:25:54,3,147,SER_6f4b
SER_6f4b_266_4,07:28:58,07:28:58,4,266,SER_6f4b
SER_6f4b_1309_5,07:30:50,07:30:50,5,1309,SER_6f4b
SER_6f4b_134_6,07:33:35,07:33:35,6,134,SER_6f4b
SER_6f4b_3291_7,07:41:36,07:41:36,7,3291,SER_6f4b
SER_6f4b_761_8,07:43:57,07:43:57,8,761,SER_6f4b
SER_6f4b_3691_9,07:47:00,07:47:00,9,3691,SER_6f4b
SER_6f4b_1186_10,07:49:23,07:49:23,10,1186,SER_6f4b
SER_6f4b_1973_11,07:51:42,07:51:42,11,1973,SER_6f4b
SER_6f4b_4247_12,07:52:32,07:52:32,12,4247,SER_6f4b
SER_6f4b_2318_13,07:55:26,07:55:26,13,2318,SER_6f4b
SER_6f4b_3040_14,07:57:25,07:57:25,14,3040,SER_6f4b
SER_6f4b_3325_15,07:58:36,07:58:36,15,3325,SER_6f4b
SER_6f4b_672_16,08:02:19,08:02:19,16,672,SER_6f4b
SER_6f4b_650_17,08:04:15,08:04:15,17,650,SER_6f4b
SER_6f4b_996_18,08:06:50,08:06:50,18,996,SER_6f4b
SER_6f4b_2984_19,08:07:31,08:07:31,19,2984,SER_6f4b
SER_6f4b_2672_20,08:08:38,08:08:38,20,2672,SER_6f4b
SER_6f4b_371_21,08:09:30,08:09:30,21,371,SER_6f4b
SER_6f4b_3219_22,08:10:01,08:10:01,22,3219,SER_6f4b
SER_6f4b_361_23,08:10:56,08:10:56,23,361,SER_6f4b
SER_6f4b_1461_24,08:12:57,08:12:57,24,1461,SER_6f4b
SER_6f4b_4154_25,08:15:33,08:15:33,25,4154,SER_6f4b
SER_6f4b_2544_26,08:16:50,08:16:50,26,2544,SER_6f4b
SER_6f4b_3794_27,08:18:42,08:18:42,27,3794,SER_6f4b
SER_6f4b_2817_28,08:19:40,08:19:40,28,2817,SER_6f4b
SER_6f4b_3275_29,08:21:29,08:21:29,29,3275,SER_6f4b
SER_6f4b_1917_30,08:23:39,08:23:39,30,1917,SER_6f4b
SER_6f4b_1496_31,08:26:21,08:26:21,31,1496,SER_6f4b
SER_6f4b_4057_32,08:26:24,08:26:24,32,4057,SER_6f4b
SER_6f4b_1280_33,08:27:08,08:27:08,33,1280,SER_6f4b
SER_6f4b_3865_34,08:31:11,08:31:11,34,3865,SER_6f4b
SER_6f4b_4151_35,08:32:32,08:32:32,35,4151,SER_6f4b
SER_6f4b_3265_36,08:34:21,08:34:21,36,3265,SER_6f4b
SER_6f4b_1203_37,08:36:12,08:36:12,37,1203,SER_6f4b
SER_6f4b_860_38,08:37:07,08:37:07,38,860,SER_6f4b
SER_6f4b_2115_39,08:38:20,08:38:20,39,2115,SER_6f4b
SER_6f4b_1959_40,08:39:26,08:39:26,40,1959,SER_6f4b
SER_6f4b_4580_41,08:41:35,08:41:35,41,4580,SER_6f4b
SER_6f4b_500_42,08:43:31,08:43:31,42,500,SER_6f4b
SER_6f4b_3771_43,08:45:03,08:45:03,43,3771,SER_6f4b
SER_6f4b_319_44,08:47:20,08:47:20,44,319,SER_6f4b
SER_6f4b_4272_45,08:49:51,08:49:51,45,4272,SER_6f4b
SER_6f4b_3933_46,08:52:47,08:52:47,46,3933,SER_6f4b
SER_6f4b_970_47,08:55:15,08:55:15,47,970,SER_6f4b
SER_6f4b_723_48,08:58:19,08:58:19,48,723,SER_6f4b
SER_6f4b_3451_49,09:01:27,09:01:27,49,3451,SER_6f4b
SER_6f4b_2610_50,09:02:53,09:02:53,50,2610,SER_6f4b
SER_6f4b_3437_51,09:05:42,09:05:42,51,3437,SER_6f4b
SER_6f4b_1603_52,09:06:44,09:06:44,52,1603,SER_6f4b
SER_6f4b_3239_53,09:08:03,09:08:03,53,3239,SER_6f4b
SER_6f4b_2118_54,09:10:04,09:10:04,54,2118,SER_6f4b
SER_6f4b_4556_55,09:14:21,09:14:21,55,4556,SER_6f4b
SER_6f4b_3449_56,09:15:47,09:15:47,56,3449,SER_6f4b
SER_6f4b_2575_57,09:18:38,09:18:38,57,2575,SER_6f4b
SER_6f4b_2314_58,09:20:52,09:20:52,58,2314,SER_6f4b
SER_6f4b_1968_59,09:22:25,09:22:25,59,1968,SER_6f4b
SER_6f4b_4221_60,09:22:25,09:22:25,60,4221,SER_6f4b
SER_6f4b_258_61,09:23:57,09:23:57,61,258,SER_6f4b
SER_6f4b_354_62,09:25:27,09:25:27,62,354,SER_6f4b
SER_6f4b_5034_63,09:27:23,09:27:23,63,5034,SER_6f4b
SER_6f4b_5037_64,09:28:57,09:28:57,64,5037,SER_6f4b
SER_6f4b_1732_65,09:30:52,09:30:52,65,1732,SER_6f4b
SER_6f81_2801_0,07:39:57,07:39:57,0,2801,SER_6f81
SER_6f81_3921_1,07:42:28,07:42:28,1,3921,SER_6f81
SER_6f81_2694_2,07:43:18,07:43:18,2,2694,SER_6f81
SER_6f81_2802_3,07:46:02,07:46:02,3,2802,SER_6f81
SER_6f81_636_4,07:49:47,07:49:47,4,636,SER_6f81
SER_6f81_3557_5,07:52:38,07:52:38,5,3557,SER_6f81
SER_6f81_1482_6,07:57:57,07:57:57,6,1482,SER_6f81
SER_6f81_1386_7,08:00:18,08:00:18,7,1386,SER_6f81
SER_6f81_2208_8,08:02:51,08:02:51,8,2208,SER_6f81
SER_6f81_2496_9,08:04:17,08:04:17,9,2496,SER_6f81
SER_6f81_105_10,08:10:39,08:10:39,10,105,SER_6f81
SER_6f81_909_11,08:14:00,08:14:00,11,909,SER_6f81
SER_6f81_1131_12,08:31:56,08:31:56,12,1131,SER_6f81
SER_6f81_4939_13,08:31:59,08:31:59,13,4939,SER_6f81
SER_6f81_926_14,08:34:57,08:34:57,14,926,SER_6f81
SER_6f81_2016_15,08:36:33,08:36:33,15,2016,SER_6f81
SER_6f81_4457_16,08:39:09,08:39:09,16,4457,SER_6f81
SER_6f81_4455_17,08:40:57,08:40:57,17,4455,SER_6f81
SER_6ffb_4410_0,06:53:06,06:53:06,0,4410,SER_6ffb
SER_6ffb_2572_1,07:41:42,07:41:42,1,2572,SER_6ffb
SER_6ffb_2205_2,07:42:29,07:42:29,2,2205,SER_6ffb
SER_6ffb_1260_3,07:45:41,07:45:41,3,1260,SER_6ffb
SER_6ffb_4244_4,07:47:08,07:47:08,4,4244,SER_6ffb
SER_6ffb_3004_5,07:47:49,07:47:49,5,3004,SER_6ffb
SER_6ffb_1812_6,07:50:16,07:50:16,6,1812,SER_6ffb
SER_6ffb_1000_7,07:52:31,07:52:31,7,1000,SER_6ffb
SER_6ffb_3766_8,07:54:17,07:54:17,8,3766,SER_6ffb
SER_6ffb_1497_9,07:58:45,07:58:45,9,1497,SER_6ffb
SER_6ffb_1088_10,07:59:34,07:59:34,10,1088,SER_6ffb
SER_6ffb_979_11,08:00:23,08:00:23,11,979,SER_6ffb
SER_6ffb_636_12,08:01:09,08:01:09,12,636,SER_6ffb
SER_6ffb_3557_13,08:05:42,08:05:42,13,3557,SER_6ffb
SER_6ffb_1482_14,08:08:10,08:08:10,14,1482,SER_6ffb
SER_6ffb_19_15,08:10:34,08:10:34,15,19,SER_6ffb
SER_6ffb_1896_16,08:11:26,08:11:26,16,1896,SER_6ffb
